id_tbl_preguntas_conversacion_conecta2,fk_tbl_conversaciones_conecta2,pregunta,respuesta,calificacion,comentario
870,437,"abono en multifuncional no exito",NULL,NULL,NULL
871,447,"aclaracion para certificado tributario del 2024 PN",NULL,NULL,NULL
872,448,"apertura de cdt movil",NULL,NULL,NULL
873,449,"COMO QUITAR 4*100",NULL,NULL,NULL
874,440,"error de lectura de ce","¿Podrías especificar en qué proceso o producto te aparece el error de lectura de CE? Por ejemplo, ¿es en la lectura de cédula para apertura de cuenta, en un proceso de crédito, o en otro trámite específico? Así podré ayudarte mejor.",NULL,NULL
875,440,"error de lectura de cedula en la app","Cuando te aparece un error de lectura de cédula en la app Davivienda, puede deberse a varios motivos, como problemas con la cámara del dispositivo, permisos de la app o superar el número de intentos permitidos para la captura de la cédula y huellas. Aquí te dejo algunas recomendaciones para solucionarlo:

1. Verifica que la app tenga los permisos necesarios para usar la cámara en la configuración de tu dispositivo.
2. Asegúrate de que la cámara esté limpia y funcione correctamente.
3. Evita superar los 5 intentos de captura de cédula y huellas, ya que si esto ocurre, el sistema bloquea el proceso y deberás realizar el trámite en una oficina Davivienda.
4. Si usas un iPhone, puede ser necesario reactivar el registro del servicio biométrico o eliminar llaves de acceso antiguas en la app "Contraseñas" y reinstalar la app.

Si después de estos pasos el error persiste, lo más recomendable es que el cliente acuda a una oficina para realizar el trámite de forma tradicional.

📄 **Información adicional disponible:**

• Soluciones para errores de autenticación digital en la app Davivienda: [https://docs.google.com/presentation/d/1JNqeeZwr3iTvHDhRz-RfbKnX3HQeU8-Tvyqz5KWrGvo/edit?slide=id.g2d540017c10_0_81#slide=id.g2d540017c10_0_81](https://docs.google.com/presentation/d/1JNqeeZwr3iTvHDhRz-RfbKnX3HQeU8-Tvyqz5KWrGvo/edit?slide=id.g2d540017c10_0_81#slide=id.g2d540017c10_0_81)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
876,450,"correccion informacion exogena persona natural","¿Podrías especificar qué tipo de corrección necesitas hacer en la información exógena para persona natural? ¿Quieres saber el procedimiento para actualizar datos, los requisitos, o cómo reportar alguna inconsistencia?",NULL,NULL
877,430,"Comunicarme con un Experto","No es necesario transferir tú chat con uno de mis compañeros, estoy aquí para ayudarte! Cuentame un poco más de tu consulta.",NULL,NULL
878,449,"COMO QUITAR EL GMF por la app","Para quitar la marcación del GMF (Gravamen a los Movimientos Financieros) en una cuenta a través de la aplicación, debes saber que este proceso no se realiza directamente por la app móvil, sino que se puede gestionar mediante Cliente 360 o Conecta Novedades Express, según el estado de la cuenta.

1. Si la cuenta está activa, puedes realizar la desmarcación o marcación del GMF a través de Cliente 360 siguiendo los pasos indicados en la presentación disponible.

2. Si la cuenta está cancelada, debes hacer la desmarcación en Conecta Novedades Express, en la opción "Novedades de cuentas / Desmarcación GMF cuentas canceladas".

3. Ten en cuenta que las cuentas embargadas con marcación de GMF no deben modificarse a menos que haya un reclamo legal específico.

Si quieres revisar los detalles y pasos completos, puedes consultar los siguientes recursos:

📄 **Información adicional disponible:**

• Presentación para desmarcar o marcar GMF en Cliente 360: [https://docs.google.com/presentation/d/1A5cRpQx8Ob8v6YOPU0Pezg9X-5VoPxUIuXtPYIZffd0/preview?&&iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.presentation](https://docs.google.com/presentation/d/1A5cRpQx8Ob8v6YOPU0Pezg9X-5VoPxUIuXtPYIZffd0/preview?&&iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.presentation)

• Gestión de desmarcación GMF para cuentas canceladas en Conecta Novedades Express: [https://script.google.com/a/davivienda.com/macros/s/AKfycbzfS6-iorfawpmRbE0KyJ2K_rk4MbCdMpqB-64AN3D6V0kfx6-r/exec](https://script.google.com/a/davivienda.com/macros/s/AKfycbzfS6-iorfawpmRbE0KyJ2K_rk4MbCdMpqB-64AN3D6V0kfx6-r/exec)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
879,430,"Comunicarme con un Experto","¿Podrías indicarme sobre qué tema específico necesitas comunicarte con un experto? Así puedo orientarte mejor o canalizar tu consulta adecuadamente.",NULL,NULL
880,450,"necesito reportar una inconsistencia de informacion solicitada por la dian",NULL,NULL,NULL
881,451,"base colombia impuesto predial","¿Quieres saber cómo consultar el recibo para pago de impuesto predial, cómo se realiza el pago o recaudo del impuesto predial, o tienes alguna otra duda específica sobre el impuesto predial en Colombia?",Mal,NULL
882,430,"consultar si un cliente está embargado",NULL,NULL,NULL
883,452,"se puede abrir un cdt movil de desde una cuenta corriente",NULL,NULL,NULL
884,453,"La respuesta no fue clara","¿Podrías indicarme a qué tema o producto te refieres para ayudarte mejor? ¿Quieres que te aclare algo sobre un producto, un proceso o un servicio específico?",Mal,NULL
885,449,"y por la app? o por la linea","¿Quieres saber cómo gestionar el GMF desde la app Davivienda o prefieres hacerlo por la línea telefónica? ¿Buscas información sobre el proceso, los requisitos, o asistencia para realizar la solicitud?",NULL,NULL
886,454,"erro en la informacion reportada por el banco a la dian de una persona natural","¿Podrías especificar qué tipo de error en la información reportada a la DIAN te gustaría consultar? ¿Se trata de un error en datos personales, en movimientos financieros, o en algún reporte específico?",NULL,NULL
887,455,"CUENTA CANCELADA CON EL 4 X 1000",NULL,NULL,NULL
888,453,"En la referencia no se logra evidenciar quien solicita el debito","¿Te refieres a un débito específico en tu cuenta y quieres saber quién lo solicitó? ¿Podrías confirmarme si es un débito automático, una nota débito o algún otro tipo de movimiento?",Mal,NULL
889,451,"saldo a favor en impuesto predial","Si tienes un saldo a favor en el impuesto predial en Colombia, es importante primero verificar que efectivamente exista ese saldo consultando la Base Colombia con la cédula del cliente principal. Si confirmas que hay un saldo a favor, el proceso para su manejo es el siguiente:

1. Si eres de oficina, debes ponerte en contacto con un experto a través del chat.
2. Si eres del Call center o chat, revisa si el cliente presenta alguna restricción en AS400 para validar si el dinero ya fue devuelto anteriormente.
3. Verifica que contablemente el saldo cruce correctamente.
4. Si el saldo a favor es menor o igual a $1 millón y el cliente desea la entrega en efectivo, remítelo a la oficina para la devolución.
5. Para solicitudes de reintegro que impliquen abono a un crédito, tarjeta o cuenta, o para montos mayores a $1 millón, debes radicar la solicitud por Cliente 360 en la ruta Reclamación Super / Cambios y novedades / Pagos mal aplicados.
6. Si la devolución se realiza en oficina, es necesario ingresar la restricción de garantía por parte de los expertos de Conecta.

Este proceso asegura que el saldo a favor sea gestionado correctamente y conforme a las políticas establecidas. 😊👍

📄 **Información adicional disponible:**

• Proceso detallado para ajuste de saldo a favor: [https://script.google.com/a/macros/davivienda.com/s/AKfycbzSDeexDjwte820DWSryYlwdkajCUPzzb21L0x2eJEva8RdMJTkA3VpYuhcWkufgbzj9g/exec](https://script.google.com/a/macros/davivienda.com/s/AKfycbzSDeexDjwte820DWSryYlwdkajCUPzzb21L0x2eJEva8RdMJTkA3VpYuhcWkufgbzj9g/exec)

• Consulta de proceso contable: [https://script.google.com/a/davivienda.com/macros/s/AKfycbwOEusNMRRikCtB9sZ21OkcoCYYcqepEqHOSd3lvZKulwmK-gk/exec](https://script.google.com/a/davivienda.com/macros/s/AKfycbwOEusNMRRikCtB9sZ21OkcoCYYcqepEqHOSd3lvZKulwmK-gk/exec)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Mal,NULL
890,449,"si en la app","Actualmente, no es posible quitar el GMF (Gravamen a los Movimientos Financieros) directamente desde la app de Davivienda. Para cuentas activas, este trámite se realiza a través de Cliente 360 por parte del personal autorizado. En el caso de cuentas canceladas, la desmarcación se gestiona mediante Conecta Novedades Express. Si necesitas realizar este proceso, te recomiendo seguir los canales establecidos para cada caso. 😊

📄 **Información adicional disponible:**

• Presentación para desmarcar o marcar GMF en Cliente 360: [https://docs.google.com/presentation/d/1A5cRpQx8Ob8v6YOPU0Pezg9X-5VoPxUIuXtPYIZffd0/preview?&&iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.presentation](https://docs.google.com/presentation/d/1A5cRpQx8Ob8v6YOPU0Pezg9X-5VoPxUIuXtPYIZffd0/preview?&&iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.presentation)

• Gestión de desmarcación GMF para cuentas canceladas en Conecta Novedades Express: [https://script.google.com/a/davivienda.com/macros/s/AKfycbzfS6-iorfawpmRbE0KyJ2K_rk4MbCdMpqB-64AN3D6V0kfx6-r/exec](https://script.google.com/a/davivienda.com/macros/s/AKfycbzfS6-iorfawpmRbE0KyJ2K_rk4MbCdMpqB-64AN3D6V0kfx6-r/exec)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
891,455,"CUENTA CANCELADA QUE ESTA EXCENTA DEL 4 X 100","¿Quieres saber cómo desmarcar una cuenta cancelada que está exenta del gravamen del 4x1000 o necesitas información sobre otro aspecto relacionado con esa cuenta? ¿Podrías especificar si te interesa el proceso, los requisitos o alguna situación particular?",NULL,NULL
892,456,"base colombia impuesto predial","¿Quieres saber cómo consultar el recibo para pago de impuesto predial, cómo se realiza el pago o recaudo del impuesto predial, o tienes alguna otra duda específica sobre el impuesto predial en Colombia?",NULL,NULL
893,455,"Si quiero saber eso","Para desmarcar una cuenta cancelada que está exenta del gravamen del 4x1000 en Davivienda, debes hacerlo a través de Conecta Novedades Express, en la opción: Novedades de cuentas / Desmarcación GMF cuentas canceladas. Además, puedes consultar el estado de tu solicitud en la opción Estado de solicitudes dentro de la misma plataforma. Si trabajas en el Call Center, recuerda usar el código de oficina o dependencia 2900.

También, si prefieres, el proceso puede realizarlo tanto el Informador como el Cajero a través de Cliente 360, siguiendo los pasos indicados en la presentación disponible para este trámite.

📄 **Información adicional disponible:**

• Proceso de desmarcación en Conecta Novedades Express: [https://script.google.com/a/davivienda.com/macros/s/AKfycbzfS6-iorfawpmRbE0KyJ2K_rk4MbCdMpqB-64AN3D6V0kfx6-r/exec](https://script.google.com/a/davivienda.com/macros/s/AKfycbzfS6-iorfawpmRbE0KyJ2K_rk4MbCdMpqB-64AN3D6V0kfx6-r/exec)

• Presentación con pasos para desmarcar o marcar GMF en Cliente 360: [https://docs.google.com/presentation/d/1A5cRpQx8Ob8v6YOPU0Pezg9X-5VoPxUIuXtPYIZffd0/preview?&iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.presentation](https://docs.google.com/presentation/d/1A5cRpQx8Ob8v6YOPU0Pezg9X-5VoPxUIuXtPYIZffd0/preview?&iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.presentation)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
894,454,"si sale como si tubiera productos y el cliente no tiene","¿Quieres saber cómo corregir o reportar el error cuando en la información a la DIAN aparece que un cliente tiene productos que en realidad no posee? ¿O necesitas saber qué pasos seguir para aclarar esta situación?",NULL,NULL
895,457,"Nota debito 330","¿Quieres saber qué significa el débito motivo 330 o necesitas ayuda para consultar quién realizó una nota débito con ese motivo? ¿O prefieres que te explique cómo consultar el motivo de una nota débito en tu cuenta?",NULL,NULL
896,458,"Un menor de edad puede realizar la apertura de fondos de inversión?","Sí, un menor de edad puede realizar la apertura de un fondo de inversión, específicamente en el FIC Superior. Para ello, es necesario presentar algunos documentos, entre ellos:

1. Formulario Nos Interesa Conocerlo (NIC) para el menor de edad.
2. Fotocopia del documento de identificación del menor y el registro civil de nacimiento.
3. Formulario NIC para el representante legal del menor.
4. Fotocopia del documento de identificación del representante, ampliada al 150%.

La apertura se puede hacer en cualquier Oficina de Servicio o a través de un Ejecutivo comercial especializado, quien radicará la solicitud y enviará la documentación original a la dependencia correspondiente. El tiempo máximo de respuesta es de 2 horas en días hábiles hasta las 5:00 p.m. ⏰👍

📄 **Información adicional disponible:**

• Detalles y proceso para apertura de FIC Superior: [https://drive.google.com/drive/u/0/folders/1Aom0objRe7J2bGoSv3fI5LH8OnhHVqX_](https://drive.google.com/drive/u/0/folders/1Aom0objRe7J2bGoSv3fI5LH8OnhHVqX_)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
897,459,"base colombia impuesto predial","¿Quieres saber cómo consultar el recibo para pago de impuesto predial, cómo se realiza el pago o recaudo del impuesto predial, o tienes alguna otra duda específica sobre el impuesto predial en Colombia?",NULL,NULL
898,457,"Necesito saber quien realizo una nota debito bajo el motivo 330",NULL,NULL,NULL
899,454,"quiero aclaracion de la informacion reportada por parte del banco a la dian","Cuando en la información reportada por el banco a la DIAN aparece que un cliente tiene productos que en realidad no posee, puede tratarse de un error en la homologación o en la actualización de datos. Este tipo de errores puede ocurrir, por ejemplo, si el cliente tiene cuentas o productos en otras entidades que no han sido correctamente desmarcados o actualizados en el sistema.

Para aclarar esta situación, es importante revisar los productos y movimientos asociados al cliente en el sistema interno, como Cliente 360°, donde puedes verificar los productos y servicios registrados. Si detectas que hay productos reportados erróneamente, se debe realizar la corrección correspondiente en la base de datos para que la información reportada a la DIAN sea precisa.

En algunos casos, errores similares pueden estar relacionados con homologaciones incorrectas, como cuando un cliente tiene una cuenta exenta en otra entidad y no se ha desmarcado correctamente, lo que puede generar inconsistencias en los reportes.

Si necesitas hacer una revisión detallada, puedes seguir estos pasos:

1. Ingresa a Cliente 360°.
2. Revisa la pestaña de productos y servicios para verificar los productos asociados.
3. Confirma con el cliente la existencia o no de dichos productos.
4. Si hay errores, solicita la corrección para que la información reportada a la DIAN sea actualizada.

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Mal,NULL
900,460,"administrador de portal empresarial ","¿Quieres saber cómo crear un administrador para el portal pyme, cómo cambiar el usuario administrador actual, o cómo eliminar un administrador del portal? ¿O tienes alguna otra consulta específica sobre el administrador del portal empresarial?",NULL,NULL
901,457,"necesitas ayuda para consultar quién realizó una nota débito con ese motivo","Para consultar quién realizó una nota débito con el motivo 330, puedes seguir estos pasos en Cliente 360:

1. Ingresa el Número de Identificación, selecciona productos y servicios, y elige la cuenta en el menú de transacciones en línea.
2. Ve a la sección de saldos, movimientos y extractos, y haz clic en el botón de transacciones en línea.
3. Selecciona la fecha de la transacción (puedes consultar solo del mes en curso y el mes anterior).
4. Si eres de oficina, ubica el NIT de la empresa que realizó la transacción en el campo Referencia 1; con este dato podrás consultar el nombre de la empresa en Cliente 360.

Si no encuentras la empresa, debes solicitar la información a través del formulario Conecta Novedades Express.

Además, si trabajas en Call Center o Chat, puedes ingresar a Middle y seguir el proceso de consulta de movimientos en Cliente 360.

El motivo 330 corresponde a "Pago proveedores débito originador", que se utiliza para pagos recurrentes mensuales como suscripciones o servicios.

📄 **Información adicional disponible:**

• Proceso de consulta de movimientos en Cliente 360: [https://script.google.com/a/davivienda.com/macros/s/AKfycbzfS6-iorfawpmRbE0KyJ2K_rk4MbCdMpqB-64AN3D6V0kfx6-r/exec](https://script.google.com/a/davivienda.com/macros/s/AKfycbzfS6-iorfawpmRbE0KyJ2K_rk4MbCdMpqB-64AN3D6V0kfx6-r/exec)

• Portal Empresarial Middle: [https://portalempresas.davivienda.com/PortalEmpresarialMiddle/ingreso.jsp](https://portalempresas.davivienda.com/PortalEmpresarialMiddle/ingreso.jsp)

• Presentación con el proceso de consulta: [https://docs.google.com/a/davivienda.com/presentation/d/1nhEa6ArBCulPlUizV65q4fXLYts8HECwc00-2fh1wGI/preview](https://docs.google.com/a/davivienda.com/presentation/d/1nhEa6ArBCulPlUizV65q4fXLYts8HECwc00-2fh1wGI/preview)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
902,458,"el menor de edad Puede abrir un cdt en la aplicación Davivienda","Un menor de edad puede abrir un CDT en Davivienda, pero debe hacerlo junto con un tutor, ya que el tutor debe ser el primer titular y el menor de edad el segundo titular. Si el menor ya está registrado con asignación de tutor en el banco, no se necesitan documentos adicionales para abrir el CDT conjunto. En caso contrario, se deben presentar documentos como el registro civil del menor y documentos legales que acrediten la tutela.

Respecto a la apertura a través de la aplicación Davivienda, el CDT Móvil es una opción 100% virtual que se puede abrir desde la app, pero no se especifica que un menor pueda abrirlo directamente sin tutor. Por lo tanto, la apertura para menores debe realizarse con la presencia y titularidad conjunta del tutor.

Si quieres conocer el proceso completo para abrir un CDT para un menor, puedes consultar el siguiente enlace:

📄 **Información adicional disponible:**

• Proceso de apertura CDT para menores: [https://comunidadesdesoporte.davivienda.com/respuestas/6291](https://comunidadesdesoporte.davivienda.com/respuestas/6291)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
903,454,"necesito un certificado por parte del banco en el cual aclare la informacion exogena reportada","Lo siento, no encontré información relacionada a este tema. ¿Podrías reformular la pregunta?",NULL,NULL
904,461,"CLIENTES RECEPTORES DE FRAUDE","¿Podrías contarme un poco más sobre qué necesitas saber respecto a los clientes receptores de fraude? ¿Quieres información sobre cómo desbloquear una cuenta, los pasos a seguir en caso de fraude, o algún otro proceso relacionado?",NULL,NULL
905,460,"Quiero saber cómo crear un administrador para el portal pyme?","Para crear un administrador en el portal Pyme de Davivienda, tienes varias opciones según si el usuario ya existe o no:

1. Si el usuario ya está creado:
   - Ingresa al portal por Administración / Administración de portal / Administración de Usuarios.
   - Busca el usuario al que quieres asignar el rol de administrador y selecciona "Editar".
   - Verifica que los datos sean correctos y en la opción "usuario administrador" selecciona "SI".
   - Confirma los cambios digitando la clave dinámica del token.

2. Si el usuario no está creado:
   - Ingresa al portal por Administración / Administración de portal / Administración de Usuarios.
   - Selecciona "Nuevo usuario" y digita todos los datos del nuevo usuario.
   - Asegúrate que en la opción "usuario administrador" aparezca "SI".
   - Confirma la creación digitando la clave dinámica del token.

3. Si quieres crear un nuevo administrador con las mismas atribuciones que otro:
   - Ingresa al portal por Administración / Administración de portal / Administración de Usuarios.
   - Frente al usuario administrador que quieres copiar, selecciona "Copiar".
   - Diligencia los datos personales del nuevo usuario y confirma la creación con la clave dinámica del token.

Recuerda que cada usuario ingresa al portal de manera independiente con el token asignado a su cédula de ciudadanía. Además, en el portal Pyme puedes tener varios administradores, pero la modalidad de administrador Dual no aplica para Pyme, solo para Empresarial y Corporativo. 👏🔒

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
906,451,"reintegrar saldo a favor por impuesto predial","Para reintegrar un saldo a favor por impuesto predial, debes seguir estos pasos:

1. Diligenciar el formulario específico para reintegro de saldos a favor mayores a un año.
2. Adjuntar los documentos requeridos según el tipo de cliente que realiza la solicitud, como fotocopia del documento de identidad, evidencia biométrica y, si es un apoderado, el poder notariado.
3. En casos especiales, como titular fallecido o persona jurídica, se deben anexar documentos adicionales como registro civil de defunción, escritura de sucesión, certificación de parentesco o certificado de existencia y representación legal.
4. La respuesta a la solicitud se enviará al correo del Director Administrativo en un plazo máximo de 4 días hábiles.
5. El pago autorizado se realizará en un plazo máximo de 30 días calendario, en efectivo para valores menores a $200.000 o cheque de gerencia para valores mayores.

Este proceso asegura que el reintegro se realice de manera formal y segura. 😊👍

📄 **Información adicional disponible:**

• Formulario para reintegro de saldos a favor mayor a 1 año: [https://docs.google.com/forms/d/e/1FAIpQLSdeyTBl3K0iqUDcFIpJve7RrsNQ2q9fB1ghTVynKfNhpCZBhg/viewform](https://docs.google.com/forms/d/e/1FAIpQLSdeyTBl3K0iqUDcFIpJve7RrsNQ2q9fB1ghTVynKfNhpCZBhg/viewform)",NULL,NULL
907,461,"LINKS DE CLIENTES RECEPTORES DE FRAUDE",NULL,NULL,NULL
908,462,"ACCESO A BASE COLOMBIA","¿Podrías especificar a qué tipo de acceso te refieres con "Base Colombia"? ¿Es un sistema, una plataforma digital, o un servicio específico de Davivienda? ¿Quieres saber cómo acceder, requisitos, o algún otro detalle?",Mal,NULL
909,451,"reintegrar saldo a favor por impuesto predial","Para reintegrar un saldo a favor por impuesto predial, primero debes verificar en Base Colombia con la cédula del cliente que efectivamente existe ese saldo. Si confirmas que hay saldo a favor, sigue estos pasos:

1. Si eres de oficina, contacta a un experto a través del chat.
2. Si trabajas en Call center o chat, revisa si el cliente tiene alguna restricción en AS400 para validar si el dinero ya fue devuelto.
3. Verifica que el saldo cruce contablemente.
4. Si el saldo es menor o igual a $1 millón y el cliente desea el dinero en efectivo, remítelo a la oficina para la devolución.
5. Para solicitudes de reintegro que impliquen abono a crédito, tarjeta o cuenta, o para montos mayores a $1 millón, radica la solicitud por Cliente 360 en la ruta Reclamación Super / Cambios y novedades / Pagos mal aplicados.
6. Si la devolución se realiza en oficina, los expertos de Conecta deben ingresar la restricción de garantía.

Este proceso asegura que el reintegro se realice de forma correcta y segura. 😊👍",NULL,NULL
910,463,"CLIENTES RECEPTORES DE FRAUDE","¿Podrías contarme un poco más sobre qué necesitas saber respecto a los clientes receptores de fraude? ¿Quieres información sobre cómo desbloquear cuentas, qué hacer en caso de fraude, o algún otro proceso relacionado?",NULL,NULL
911,462,"Como puedo validar el impuesto predial de un leasing",NULL,NULL,NULL
912,463,"LINKS DE CLIENTES RECEPTORES DE FRAUDE",NULL,NULL,NULL
913,463,"CLIENTES RECEPTORES DE FRAUDE","Los clientes receptores de fraude son aquellas personas que reciben dinero a través de una transacción que puede estar involucrada en un fraude. Por esta razón, sus cuentas suelen ser bloqueadas mientras se realizan las validaciones necesarias para proteger sus recursos. Si un cliente se da cuenta de que su cuenta de ahorros o corriente está bloqueada y está incluido en la Base de Consulta de Clientes Receptores, debe acercarse a una oficina de servicio o comunicarse por Call Center o Chat para iniciar el proceso de desbloqueo.

Es importante tener en cuenta que:

1. Los documentos requeridos para el desbloqueo son obligatorios y deben entregarse el mismo día de la solicitud.
2. El concepto 20 de seguridad es diferente al concepto 08 de bloqueo de seguridad.
3. El bloqueo transaccional generalmente es aplicado por el usuario FBERNAL.

Este proceso busca garantizar la seguridad y evitar que se continúen movimientos fraudulentos. Si quieres más detalles, puedes consultar la información disponible en el Site de Conecta.

📄 **Información adicional disponible:**

• Detalles sobre clientes receptores y proceso de desbloqueo: [https://sites.google.com/davivienda.com/conecta/personas/captaci%C3%B3n/ahorro/clientes-receptores](https://sites.google.com/davivienda.com/conecta/personas/captaci%C3%B3n/ahorro/clientes-receptores)

• Información complementaria en el Site de Conecta: [https://script.google.com/a/davivienda.com/macros/s/AKfycbzvAFp-xsv4CcXL5oFkPleQ0wjvbHrm1eNDeiGB/exec](https://script.google.com/a/davivienda.com/macros/s/AKfycbzvAFp-xsv4CcXL5oFkPleQ0wjvbHrm1eNDeiGB/exec)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
914,464,"reintegrar saldo a favor por concepto de impuesto predial","¿Quieres saber cómo realizar el reintegro de un saldo a favor por impuesto predial, o necesitas información sobre los requisitos y pasos para hacerlo? ¿O prefieres que te explique el proceso específico para saldos con fecha de generación mayor a 365 días?",Mal,NULL
915,465,"reintegrar saldo a favor por concepto de impuesto predial","¿Quieres saber cómo realizar el reintegro de un saldo a favor por impuesto predial, o necesitas información sobre los requisitos y pasos para hacerlo? ¿O prefieres que te explique el proceso específico para saldos con fecha de generación mayor a 365 días?",Mal,NULL
916,466,"endoso cdt persona juridica a natural","¿Quieres saber qué se necesita para realizar el endoso de un CDT de persona jurídica a persona natural, o te interesa conocer el proceso, requisitos o algún detalle específico?",NULL,NULL
917,467,"Abono en multifuncional no exitoso","¿Podrías contarme un poco más sobre el abono en multifuncional que no fue exitoso? ¿Quieres saber las posibles causas del rechazo o cómo proceder para solucionarlo?",NULL,NULL
918,465,"reintegrar saldo a favor por concepto de impuesto predial, experto",NULL,NULL,NULL
919,466,"que se necesita ","Para realizar el endoso de un CDT de persona jurídica a persona natural en Davivienda, necesitas lo siguiente:

1. Carta del cliente solicitando el endoso, especificando la información del CDT.
2. Fotocopia de la cédula del endosante (persona jurídica: representante legal; persona natural: endosante y nuevo titular).
3. RUT.
4. Cámara de comercio actualizada (menor de 30 días) para persona jurídica.

Además, el proceso debe hacerse de manera presencial con ambas partes en la oficina, presentando documentos de identificación originales para la autenticación biométrica y registro del endoso. El endoso se realiza al respaldo del título y se registra en el aplicativo 360 para que quede a nombre del nuevo titular.

Si el nuevo titular no está vinculado al banco, debe realizar el proceso de vinculación según las políticas establecidas.

Ten en cuenta que no se puede endosar si el CDT está bloqueado, en proceso de canje o tiene intereses pendientes por pagar, y que no se permite traslado de titularidad.

Si el CDT está en garantía, hay un proceso especial que incluye radicar una carta solicitando la novedad de endoso y autenticación del cliente.

👍 Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Mal,NULL
920,468,"cuenta filiales en el exterior","¿Quieres saber qué tipos de cuentas ofrece Davivienda en las filiales del exterior, los requisitos para abrirlas, o cómo puedes gestionarlas? ¿O tienes alguna otra consulta específica sobre las cuentas en filiales en el exterior?",NULL,NULL
921,467,"Quieres saber las posibles causas del rechazo",NULL,NULL,NULL
922,469,"deseo hablar con un experto","No es necesario transferir tú chat con uno de mis compañeros, estoy aquí para ayudarte! Cuentame un poco más de tu consulta.",NULL,NULL
923,468,"validar referido cuenta filiales en el exteriro",NULL,NULL,NULL
924,469,"reintegrar saldo a favor por concepto de impuesto predial","Para reintegrar un saldo a favor por concepto de impuesto predial, debes seguir estos pasos:

1. Diligenciar el formulario específico para reintegro de saldos a favor mayores a un año.
2. Adjuntar los documentos requeridos según tu situación, que incluyen:
   - Fotocopia de tu documento de identidad.
   - Biometría que evidencie tus datos y autenticación.
   - Si otorgas poder a un tercero, debe estar registrado ante notaría.
3. En caso de ser beneficiario por fallecimiento, o persona jurídica, se requieren documentos adicionales como registro civil de defunción, certificación de parentesco, o certificado de existencia y representación legal.
4. La respuesta a tu solicitud llegará al correo del Director Administrativo en un máximo de 4 días hábiles.
5. Una vez autorizada, la oficina te contactará y realizará el pago en un máximo de 30 días calendario.
6. El pago se hará en efectivo si es menor a $200.000, o mediante cheque de gerencia si es mayor.

Puedes acceder al formulario para iniciar el proceso aquí:

[Formulario Reintegro saldos a favor](https://docs.google.com/forms/d/e/1FAIpQLSdeyTBl3K0iqUDcFIpJve7RrsNQ2q9fB1ghTVynKfNhpCZBhg/viewform) 👏💰

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Mal,NULL
925,467,"Quieres saber las posibles causas del rechazo de un abono en multifuncional no exitoso","Las posibles causas por las cuales un abono en multifuncional puede no ser exitoso incluyen:

1. Forma de pago: En caja de oficina, el abono dirigido solo puede realizarse en efectivo. En la app o página web, también es posible realizar abonos dirigidos.
2. Estado del pago mínimo: El pago mínimo de la tarjeta debe estar en cero antes de realizar un abono dirigido.
3. Valor del abono: El monto no debe incluir centavos.
4. Número de documento: Solo se permite una transacción por número de documento.

Si quieres verificar a qué compra se aplicó un abono dirigido realizado de forma incorrecta, puedes usar el aplicativo AS400 para consultar la fecha de la compra, el número de documento y el valor abonado.

📄 **Información adicional disponible:**

• Detalles sobre causales de rechazo y uso del aplicativo AS400: [https://comunidadesdesoporte.davivienda.com/respuestas/1825](https://comunidadesdesoporte.davivienda.com/respuestas/1825)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Mal,NULL
926,466,"conectarme con un experto","No es necesario transferir tú chat con uno de mis compañeros, estoy aquí para ayudarte! Cuentame un poco más de tu consulta.",Mal,NULL
927,470,"ampliar plazo leasing habitacional ","¿Quieres saber cuál es el proceso para solicitar la ampliación de plazo en un leasing habitacional, los requisitos que necesitas, o alguna otra información específica sobre este trámite?",Mal,NULL
928,468,"formulaio cuenta filiales en el exterior","¿Te gustaría conocer cómo obtener el formulario para abrir una cuenta en las filiales en el exterior, los requisitos que debes cumplir, o el proceso completo para hacerlo? ¿O necesitas ayuda con otro aspecto relacionado?",Mal,NULL
